"id","instrument_id","open","close","low","high","volume","open_interest","datetime","net_diff","obi_max","obi_min","amom_sum","wall_ask","wall_bid"
"37","ru2609","16765","16765","16760","16770","515","159500","2026-04-20 09:37:00","130","0","-0.3866","-27","[]","[]"
"38","ru2609","16765","16770","16760","16775","896","159692","2026-04-20 09:38:00","-18","0","-0.3923","-24","[]","[]"
"39","ru2609","16765","16760","16755","16770","463","159667","2026-04-20 09:39:00","0","0","-0.3295","-11","[]","[]"
"40","ru2609","16755","16755","16750","16760","690","159659","2026-04-20 09:40:00","-9","0.1692","-0.3271","4","[]","[]"
"41","ru2609","16750","16750","16740","16755","484","159521","2026-04-20 09:41:00","0","0.2481","-0.0417","-4","[]","[]"
"42","ru2609","16750","16750","16745","16755","262","159522","2026-04-20 09:42:00","62","0.1457","0","0","[]","[]"
"43","ru2609","16750","16760","16750","16765","415","159497","2026-04-20 09:43:00","70","0.1894","-0.2813","2","[]","[]"
"44","ru2609","16760","16745","16745","16760","331","159595","2026-04-20 09:44:00","0","0.3428","-0.2414","-67","[]","[]"
"45","ru2609","16745","16740","16735","16745","376","159541","2026-04-20 09:45:00","0","0.2621","0","0","[]","[]"
"46","ru2609","16740","16740","16730","16745","646","159457","2026-04-20 09:46:00","57","0.2937","0","-33","[]","[]"
"47","ru2609","16735","16745","16735","16750","302","159473","2026-04-20 09:47:00","0","0.2155","0","13","[]","[]"
"48","ru2609","16745","16740","16735","16745","283","159504","2026-04-20 09:48:00","-114","0.1951","0","16","[]","[]"
"49","ru2609","16740","16740","16735","16740","309","159514","2026-04-20 09:49:00","-60","0.2651","0","0","[]","[]"
"50","ru2609","16740","16735","16730","16740","403","159602","2026-04-20 09:50:00","0","0.2954","0","-17","[]","[]"
"51","ru2609","16735","16740","16735","16750","354","159634","2026-04-20 09:51:00","0","0.2475","0","5","[]","[]"
"52","ru2609","16740","16735","16735","16740","202","159629","2026-04-20 09:52:00","0","0.2313","0","0","[]","[]"
"53","ru2609","16735","16740","16730","16745","749","159758","2026-04-20 09:53:00","-112","0.2569","-0.095","-105","[]","[]"
"54","ru2609","16735","16735","16735","16740","264","159767","2026-04-20 09:54:00","0","0.1795","-0.044","0","[]","[]"
"55","ru2609","16740","16750","16740","16750","256","159658","2026-04-20 09:55:00","55","0.1024","-0.1104","0","[]","[]"
"56","ru2609","16750","16740","16735","16750","295","159678","2026-04-20 09:56:00","-1","0.0907","-0.1014","-33","[]","[]"
"57","ru2609","16740","16750","16730","16755","879","159820","2026-04-20 09:57:00","-40","0.1554","-0.0584","56","[]","[]"
"58","ru2609","16750","16760","16745","16760","412","159814","2026-04-20 09:58:00","13","0.1745","-0.2686","43","[]","[]"
"59","ru2609","16760","16750","16745","16760","281","159776","2026-04-20 09:59:00","-60","0.1903","-0.2232","0","[]","[]"
"60","ru2609","16745","16770","16745","16770","556","159813","2026-04-20 10:00:00","-111","0.139","-0.3286","52","[]","[]"
"61","ru2609","16770","16765","16765","16770","806","159808","2026-04-20 10:01:00","0","0","-0.5025","66","[]","[]"
"62","ru2609","16765","16780","16760","16780","904","159899","2026-04-20 10:02:00","154","0","-0.5014","79","[[16800.0, 541]]","[]"
"63","ru2609","16785","16785","16780","16795","1186","159840","2026-04-20 10:03:00","139","0","-0.5159","68","[]","[]"
"64","ru2609","16785","16780","16780","16790","699","159941","2026-04-20 10:04:00","-23","0","-0.4627","7","[]","[]"
"65","ru2609","16785","16810","16780","16810","2107","160353","2026-04-20 10:05:00","506","0.0158","-0.5029","301","[]","[]"
"66","ru2609","16810","16825","16800","16830","2949","160560","2026-04-20 10:06:00","-152","0.1662","-0.3628","261","[]","[]"
"67","ru2609","16825","16815","16805","16830","1183","160612","2026-04-20 10:07:00","-12","0.0951","-0.2876","-32","[]","[]"
"68","ru2609","16805","16825","16805","16830","1162","160778","2026-04-20 10:08:00","221","0","-0.5154","34","[]","[]"
"69","ru2609","16825","16845","16815","16845","2139","160951","2026-04-20 10:09:00","227","0","-0.444","105","[]","[]"
"70","ru2609","16845","16875","16845","16880","5098","161580","2026-04-20 10:10:00","606","0.1627","-0.3975","353","[]","[]"
"71","ru2609","16875","16865","16865","16890","3710","162181","2026-04-20 10:11:00","-355","0.0184","-0.4087","165","[]","[]"
"72","ru2609","16865","16880","16865","16885","2679","162499","2026-04-20 10:12:00","203","0.0176","-0.4801","54","[[16900.0, 523]]","[]"
"73","ru2609","16880","16875","16870","16885","1421","162691","2026-04-20 10:13:00","-170","0.011","-0.4683","78","[[16900.0, 640]]","[]"
"74","ru2609","16870","16860","16860","16875","951","162760","2026-04-20 10:14:00","-70","0","-0.4863","41","[]","[]"
"75","ru2609","16860","16875","16860","16880","1595","162951","2026-04-20 10:15:00","14","0.0726","-0.4869","21","[[16900.0, 506]]","[]"
"76","ru2609","16875","16875","16855","16885","2982","163181","2026-04-20 10:31:00","-558","0.0924","-0.5608","29","[[16900.0, 514]]","[]"
"77","ru2609","16875","16880","16860","16880","1505","163360","2026-04-20 10:32:00","159","0","-0.5069","-107","[[16900.0, 512]]","[]"
"78","ru2609","16880","16865","16865","16880","890","163566","2026-04-20 10:33:00","-84","0","-0.5053","-64","[]","[]"
"79","ru2609","16865","16880","16865","16890","1316","163745","2026-04-20 10:34:00","256","0","-0.4661","64","[]","[]"
"80","ru2609","16875","16870","16870","16880","753","163797","2026-04-20 10:35:00","-56","0.1086","-0.4104","-44","[[16900.0, 544]]","[]"
"81","ru2609","16875","16860","16855","16875","875","163849","2026-04-20 10:36:00","-126","0.1281","-0.1026","-27","[]","[]"
"82","ru2609","16860","16875","16855","16875","734","163905","2026-04-20 10:37:00","65","0.1154","-0.3712","125","[]","[]"
"83","ru2609","16875","16865","16860","16880","526","163998","2026-04-20 10:38:00","67","0.1364","-0.3814","56","[]","[]"
"84","ru2609","16870","16865","16865","16870","340","163996","2026-04-20 10:39:00","-82","0.1445","-0.0446","0","[]","[]"
"85","ru2609","16870","16865","16860","16870","498","164074","2026-04-20 10:40:00","0","0.1024","-0.0691","-42","[]","[]"
"86","ru2609","16870","16905","16865","16905","2397","164303","2026-04-20 10:41:00","607","0.1161","-0.4796","308","[]","[]"
"87","ru2609","16905","16880","16880","16905","897","164310","2026-04-20 10:42:00","-104","0.1562","-0.2959","-22","[]","[]"
"88","ru2609","16880","16870","16870","16890","1096","164369","2026-04-20 10:43:00","-113","0.2246","-0.1784","-70","[]","[]"
"89","ru2609","16870","16880","16870","16885","346","164443","2026-04-20 10:44:00","0","0.2136","-0.0448","30","[]","[]"
"90","ru2609","16875","16880","16875","16885","264","164492","2026-04-20 10:45:00","0","0.1713","-0.01","37","[]","[]"
"91","ru2609","16885","16880","16875","16885","427","164470","2026-04-20 10:46:00","-62","0.1051","0","-1","[]","[]"
"92","ru2609","16875","16865","16865","16880","772","164469","2026-04-20 10:47:00","-134","0.2533","-0.0522","48","[]","[]"
"93","ru2609","16870","16850","16850","16870","922","164355","2026-04-20 10:48:00","-128","0.2315","0","-65","[]","[]"
"94","ru2609","16850","16855","16850","16865","738","164234","2026-04-20 10:49:00","26","0.2896","0","20","[]","[]"
"95","ru2609","16850","16845","16845","16855","1064","164158","2026-04-20 10:50:00","-91","0.2882","-0.1225","9","[]","[]"
"96","ru2609","16850","16860","16845","16860","523","164106","2026-04-20 10:51:00","0","0.2403","-0.0318","32","[]","[]"
"97","ru2609","16860","16855","16850","16860","427","164126","2026-04-20 10:52:00","-116","0.2421","-0.0279","26","[]","[]"
"98","ru2609","16855","16880","16855","16880","726","164112","2026-04-20 10:53:00","228","0.2451","-0.2147","34","[]","[]"
"99","ru2609","16880","16875","16875","16880","581","164291","2026-04-20 10:54:00","-56","0.149","-0.2628","-69","[]","[]"
"100","ru2609","16875","16875","16870","16885","952","164549","2026-04-20 10:55:00","-161","0.1742","-0.324","1","[]","[]"
"101","ru2609","16880","16875","16875","16880","368","164597","2026-04-20 10:56:00","0","0","-0.2487","0","[]","[]"
"102","ru2609","16880","16880","16870","16880","757","164598","2026-04-20 10:57:00","-89","0.0836","-0.4057","-16","[]","[]"
"103","ru2609","16880","16870","16870","16880","301","164555","2026-04-20 10:58:00","-51","0.0767","-0.3166","0","[]","[]"
"104","ru2609","16870","16875","16870","16875","271","164516","2026-04-20 10:59:00","0","0.0744","-0.3357","0","[]","[]"
"105","ru2609","16875","16875","16865","16875","198","164585","2026-04-20 11:00:00","0","0.0616","-0.0352","0","[]","[]"
"106","ru2609","16870","16870","16870","16880","504","164659","2026-04-20 11:01:00","-51","0.0978","-0.3052","-44","[]","[]"
"107","ru2609","16870","16875","16870","16880","361","164698","2026-04-20 11:02:00","0","0.0789","-0.2775","22","[]","[]"
"108","ru2609","16880","16885","16875","16890","956","164668","2026-04-20 11:03:00","107","0.2018","-0.3174","-5","[]","[]"
"109","ru2609","16885","16875","16875","16885","288","164624","2026-04-20 11:04:00","0","0.0204","-0.1482","0","[]","[]"
"110","ru2609","16875","16880","16875","16885","181","164650","2026-04-20 11:05:00","51","0","-0.2374","0","[]","[]"
"111","ru2609","16885","16890","16885","16890","630","164726","2026-04-20 11:06:00","-21","0","-0.3082","87","[]","[]"
"112","ru2609","16890","16895","16890","16900","750","164704","2026-04-20 11:07:00","0","0","-0.4277","8","[]","[]"
"113","ru2609","16895","16895","16890","16905","853","164829","2026-04-20 11:08:00","30","0","-0.3999","75","[]","[]"
"114","ru2609","16895","16885","16885","16895","821","164820","2026-04-20 11:09:00","-71","0","-0.2764","-33","[]","[]"
"115","ru2609","16885","16895","16885","16905","762","164842","2026-04-20 11:10:00","132","0","-0.3438","63","[]","[]"
"116","ru2609","16890","16900","16885","16900","461","164976","2026-04-20 11:11:00","0","0","-0.4135","-57","[]","[]"
"117","ru2609","16900","16900","16895","16905","428","165057","2026-04-20 11:12:00","72","0","-0.3906","-17","[]","[]"
"118","ru2609","16895","16915","16895","16925","2391","165129","2026-04-20 11:13:00","944","0","-0.4831","237","[[16950.0, 671]]","[]"
"119","ru2609","16915","16940","16915","16950","3698","165105","2026-04-20 11:14:00","938","0","-0.3991","-3","[[16950.0, 683]]","[]"
"120","ru2609","16935","16935","16935","16945","1579","165250","2026-04-20 11:15:00","101","0","-0.3954","94","[]","[]"
"121","ru2609","16940","16940","16930","16945","1115","165366","2026-04-20 11:16:00","-13","0","-0.402","-34","[]","[]"
"122","ru2609","16940","16935","16935","16950","1132","165476","2026-04-20 11:17:00","-216","0","-0.3314","-13","[]","[]"
"123","ru2609","16935","16945","16935","16945","513","165472","2026-04-20 11:18:00","66","0","-0.2526","0","[]","[]"
"124","ru2609","16945","16925","16925","16945","1517","165330","2026-04-20 11:19:00","202","0.0679","-0.2777","-97","[]","[]"
"125","ru2609","16925","16925","16920","16930","623","165318","2026-04-20 11:20:00","7","0.107","-0.1717","2","[]","[]"
"126","ru2609","16925","16920","16915","16930","692","165178","2026-04-20 11:21:00","62","0.1501","-0.1777","-24","[]","[]"
"127","ru2609","16920","16925","16920","16935","521","165210","2026-04-20 11:22:00","126","0.0551","-0.2735","0","[]","[]"
"128","ru2609","16925","16940","16920","16940","559","165304","2026-04-20 11:23:00","62","0.0585","-0.4282","35","[]","[]"
"129","ru2609","16935","16970","16930","16970","2238","165479","2026-04-20 11:24:00","293","0.0186","-0.4182","193","[]","[]"
"130","ru2609","16970","16965","16955","16970","1287","165642","2026-04-20 11:25:00","-56","0","-0.3357","23","[]","[]"
"131","ru2609","16960","16960","16955","16965","869","165757","2026-04-20 11:26:00","114","0","-0.3038","-36","[]","[]"
"132","ru2609","16960","16970","16960","16975","876","165657","2026-04-20 11:27:00","122","0","-0.3306","41","[]","[]"
"133","ru2609","16970","16965","16960","16975","917","165786","2026-04-20 11:28:00","-107","0","-0.3817","-61","[]","[]"
"134","ru2609","16965","16950","16950","16965","750","165810","2026-04-20 11:29:00","229","0.1622","-0.3714","-31","[]","[]"
"135","ru2609","16950","16950","16940","16955","602","165718","2026-04-20 11:30:00","0","0.5373","-0.0465","-37","[]","[]"
"136","ru2609","16940","16950","16940","16965","1986","165915","2026-04-20 13:31:00","-11","0.5396","-0.4414","-57","[[16980.0, 353]]","[]"
"137","ru2609","16955","16955","16950","16960","764","165978","2026-04-20 13:32:00","55","0.208","-0.2167","-82","[[16980.0, 370]]","[]"
"138","ru2609","16950","16965","16945","16965","598","166073","2026-04-20 13:33:00","54","0.1077","-0.203","-27","[]","[]"
"139","ru2609","16965","16965","16960","16970","534","166136","2026-04-20 13:34:00","0","0","-0.3342","34","[]","[]"
"140","ru2609","16965","16945","16945","16965","938","166059","2026-04-20 13:35:00","-194","0.0965","-0.3427","-50","[]","[]"
"141","ru2609","16945","16960","16945","16960","621","166192","2026-04-20 13:36:00","56","0.0381","-0.3022","42","[]","[]"
"142","ru2609","16960","16965","16955","16970","395","166259","2026-04-20 13:37:00","113","0","-0.3329","51","[]","[]"
"143","ru2609","16965","16960","16960","16970","325","166383","2026-04-20 13:38:00","13","0","-0.291","-65","[]","[]"
"144","ru2609","16965","16970","16965","16975","891","166439","2026-04-20 13:39:00","10","0","-0.5821","60","[]","[]"
"145","ru2609","16965","16975","16955","16975","689","166459","2026-04-20 13:40:00","128","0","-0.3625","47","[]","[]"
"146","ru2609","16975","16965","16965","16975","781","166498","2026-04-20 13:41:00","79","0","-0.5594","-7","[]","[]"
"147","ru2609","16965","16960","16960","16970","333","166605","2026-04-20 13:42:00","-51","0","-0.2681","-27","[]","[]"
"148","ru2609","16960","16950","16945","16965","1420","166939","2026-04-20 13:43:00","599","0.0325","-0.3761","-229","[]","[]"
"149","ru2609","16950","16955","16940","16955","1005","166872","2026-04-20 13:44:00","86","0.2118","-0.0626","85","[]","[]"
"150","ru2609","16950","16930","16930","16950","944","166691","2026-04-20 13:45:00","-368","0.1637","-0.1923","-26","[]","[]"
"151","ru2609","16930","16940","16930","16945","856","166649","2026-04-20 13:46:00","0","0.1136","-0.2042","9","[]","[]"
"152","ru2609","16940","16950","16940","16955","962","166716","2026-04-20 13:47:00","62","0.1883","-0.1598","118","[]","[]"
"153","ru2609","16950","16955","16945","16960","652","166850","2026-04-20 13:48:00","121","0.0633","-0.2636","11","[]","[]"
"154","ru2609","16955","16975","16955","16975","925","167150","2026-04-20 13:49:00","112","0.0901","-0.5255","192","[[17000.0, 653]]","[]"
"155","ru2609","16975","16995","16975","16995","2398","167620","2026-04-20 13:50:00","628","0","-0.5353","165","[[17000.0, 706]]","[]"
"156","ru2609","16995","17025","16995","17040","3792","168338","2026-04-20 13:51:00","548","0.5561","-0.295","344","[[17000.0, 675]]","[]"
"157","ru2609","17025","17020","17015","17030","1261","168409","2026-04-20 13:52:00","84","0.3056","-0.1929","-45","[]","[]"
"158","ru2609","17020","17010","17010","17030","1059","168516","2026-04-20 13:53:00","0","0.3714","-0.2232","9","[]","[]"
"159","ru2609","17010","17020","17000","17025","2434","168782","2026-04-20 13:54:00","435","0.3231","-0.154","-282","[]","[[17000.0, 681]]"
"160","ru2609","17020","17005","16995","17035","1813","168842","2026-04-20 13:55:00","-562","0.2308","-0.3258","83","[]","[]"
"161","ru2609","17005","17000","16995","17010","1482","168995","2026-04-20 13:56:00","-113","0.2381","-0.1429","-25","[]","[]"
"162","ru2609","17000","17000","16995","17010","865","169128","2026-04-20 13:57:00","-209","0.1081","-0.167","-85","[]","[]"
"163","ru2609","16995","16995","16990","17005","839","169158","2026-04-20 13:58:00","60","0.0215","-0.1877","50","[]","[]"
"164","ru2609","16995","17000","16995","17005","312","169244","2026-04-20 13:59:00","0","0.0198","-0.1462","0","[]","[]"
"165","ru2609","16995","17015","16995","17020","1067","169379","2026-04-20 14:00:00","183","0.0936","-0.1938","76","[]","[]"
"166","ru2609","17015","17025","17010","17025","1349","169577","2026-04-20 14:01:00","179","0.1719","-0.2064","-39","[]","[]"
"167","ru2609","17025","17025","17015","17030","870","169653","2026-04-20 14:02:00","52","0.1085","-0.3655","70","[]","[]"
"168","ru2609","17025","17020","17010","17030","820","169689","2026-04-20 14:03:00","-80","0.1833","-0.3313","-38","[]","[]"
"169","ru2609","17020","17015","17010","17020","464","169806","2026-04-20 14:04:00","0","0.181","-0.0872","0","[]","[]"
"170","ru2609","17015","17015","17005","17020","436","169813","2026-04-20 14:05:00","0","0.2338","0","20","[]","[]"
"171","ru2609","17015","17020","17005","17025","749","169911","2026-04-20 14:06:00","-81","0.2514","-0.4043","114","[]","[]"
"172","ru2609","17025","17020","17020","17030","394","169947","2026-04-20 14:07:00","0","0.0866","-0.4568","19","[]","[]"
"173","ru2609","17020","17020","17015","17025","349","170003","2026-04-20 14:08:00","0","0.1012","-0.0719","0","[]","[]"
"174","ru2609","17020","17015","17010","17025","400","170112","2026-04-20 14:09:00","-57","0.2226","-0.0629","-30","[]","[]"
"175","ru2609","17020","17005","17005","17020","619","170146","2026-04-20 14:10:00","86","0.2608","0","-4","[]","[]"
"176","ru2609","17010","17005","17000","17010","570","170159","2026-04-20 14:11:00","0","0.2433","-0.2131","0","[[17010.0, 578]]","[]"
"177","ru2609","17005","17005","17000","17015","625","170188","2026-04-20 14:12:00","-15","0.2482","0","-42","[]","[]"
"178","ru2609","17005","17000","17000","17010","212","170157","2026-04-20 14:13:00","0","0.2228","0","0","[]","[]"
"179","ru2609","17000","17010","16995","17010","1124","170398","2026-04-20 14:14:00","91","0.1229","-0.1994","19","[]","[]"
"180","ru2609","17015","17035","17015","17040","1586","170548","2026-04-20 14:15:00","198","0","-0.4233","171","[]","[]"
"181","ru2609","17035","17030","17025","17040","1299","170674","2026-04-20 14:16:00","-241","0","-0.4459","78","[]","[]"
"182","ru2609","17025","17035","17020","17040","824","170786","2026-04-20 14:17:00","72","0","-0.4545","22","[]","[]"
"183","ru2609","17035","17060","17035","17060","1632","170719","2026-04-20 14:18:00","328","0.168","-0.4284","-35","[]","[]"
"184","ru2609","17060","17060","17055","17075","1939","170848","2026-04-20 14:19:00","-51","0.2355","-0.3257","36","[]","[]"
"185","ru2609","17065","17050","17045","17065","1361","170875","2026-04-20 14:20:00","-264","0.0606","-0.2924","-40","[]","[]"
"186","ru2609","17050","17060","17050","17060","671","171130","2026-04-20 14:21:00","10","0.0591","-0.1124","57","[]","[]"
"187","ru2609","17060","17060","17050","17065","772","171103","2026-04-20 14:22:00","111","0.1108","-0.1444","-57","[]","[]"
"188","ru2609","17060","17045","17045","17065","959","171279","2026-04-20 14:23:00","-364","0.128","-0.1099","-169","[]","[]"
"189","ru2609","17045","17045","17040","17050","747","171280","2026-04-20 14:24:00","-66","0.0928","-0.1617","-9","[]","[]"
"190","ru2609","17045","17060","17045","17060","904","171484","2026-04-20 14:25:00","93","0.0648","-0.2246","106","[]","[]"
"191","ru2609","17065","17080","17055","17085","1850","171828","2026-04-20 14:26:00","290","0.0504","-0.5139","194","[[17100.0, 683]]","[]"
"192","ru2609","17080","17090","17080","17095","1947","172154","2026-04-20 14:27:00","307","0","-0.4354","243","[[17100.0, 757]]","[]"
"193","ru2609","17090","17085","17075","17095","953","172110","2026-04-20 14:28:00","-151","0","-0.4661","45","[[17100.0, 885]]","[]"
"194","ru2609","17080","17090","17075","17090","923","172042","2026-04-20 14:29:00","55","0.045","-0.4968","-20","[[17100.0, 884]]","[]"
"195","ru2609","17090","17075","17075","17090","702","172014","2026-04-20 14:30:00","0","0","-0.5021","0","[[17100.0, 857]]","[]"
"196","ru2609","17080","17110","17075","17110","2660","172689","2026-04-20 14:31:00","986","0.278","-0.5003","704","[[17100.0, 854]]","[]"
"197","ru2609","17120","17125","17110","17125","2459","173180","2026-04-20 14:32:00","321","0.3118","-0.0585","18","[]","[]"
"198","ru2609","17125","17140","17120","17145","2985","173612","2026-04-20 14:33:00","69","0.1568","-0.318","76","[]","[]"
"199","ru2609","17135","17135","17125","17140","1375","173554","2026-04-20 14:34:00","-172","0","-0.3591","-12","[]","[]"
"200","ru2609","17135","17150","17135","17165","3003","173892","2026-04-20 14:35:00","665","0.315","-0.2895","190","[]","[]"
"201","ru2609","17155","17155","17140","17160","2192","174314","2026-04-20 14:36:00","-225","0.1942","-0.2232","-124","[]","[]"
"202","ru2609","17150","17140","17130","17155","2125","174367","2026-04-20 14:37:00","-223","0.0914","-0.2142","-61","[]","[]"
"203","ru2609","17140","17145","17130","17155","1246","174525","2026-04-20 14:38:00","-5","0.1607","-0.1635","145","[]","[]"
"204","ru2609","17145","17125","17125","17145","1703","174741","2026-04-20 14:39:00","-53","0.0873","-0.1303","-152","[]","[]"
"205","ru2609","17125","17125","17120","17145","2086","174935","2026-04-20 14:40:00","-299","0.2434","-0.1823","160","[]","[]"
"206","ru2609","17120","17110","17105","17125","1957","174552","2026-04-20 14:41:00","-19","0.2107","-0.1301","-6","[]","[]"
"207","ru2609","17110","17110","17095","17115","1730","174278","2026-04-20 14:42:00","179","0.2526","-0.0974","-98","[]","[]"
"208","ru2609","17110","17110","17100","17110","1176","174304","2026-04-20 14:43:00","-218","0.1967","-0.0214","-44","[]","[]"
"209","ru2609","17110","17105","17105","17120","933","174382","2026-04-20 14:44:00","-47","0.3196","0","74","[]","[]"
"210","ru2609","17105","17095","17085","17110","1752","174489","2026-04-20 14:45:00","-193","0.2742","-0.0696","-5","[]","[]"
"211","ru2609","17090","17105","17085","17105","1039","174587","2026-04-20 14:46:00","-100","0.261","0","12","[]","[]"
"212","ru2609","17100","17105","17100","17125","1362","174792","2026-04-20 14:47:00","9","0.2345","-0.0325","-58","[]","[]"
"213","ru2609","17105","17110","17100","17110","849","174905","2026-04-20 14:48:00","78","0.114","-0.132","-45","[]","[]"
"214","ru2609","17110","17115","17110","17120","1345","175025","2026-04-20 14:49:00","275","0.2641","0","7","[]","[]"
"215","ru2609","17115","17120","17110","17120","590","175180","2026-04-20 14:50:00","-52","0.2237","0","-25","[]","[]"
"216","ru2609","17120","17100","17100","17125","1619","175454","2026-04-20 14:51:00","-282","0.3592","-0.1527","-232","[]","[]"
"217","ru2609","17105","17110","17095","17110","1135","175576","2026-04-20 14:52:00","226","0.2491","-0.1153","-14","[]","[]"
"218","ru2609","17110","17100","17100","17120","684","175560","2026-04-20 14:53:00","-99","0.1644","-0.1021","-29","[]","[]"
"219","ru2609","17105","17100","17090","17110","1153","175738","2026-04-20 14:54:00","21","0.2795","-0.0796","10","[]","[]"
"220","ru2609","17105","17105","17095","17105","856","175767","2026-04-20 14:55:00","-51","0.259","0","-3","[]","[]"
"221","ru2609","17100","17100","17090","17105","1657","175685","2026-04-20 14:56:00","-187","0.2827","0","21","[]","[]"
"222","ru2609","17100","17100","17090","17105","988","175620","2026-04-20 14:57:00","-316","0.2027","0","71","[]","[]"
"223","ru2609","17095","17090","17090","17105","1230","175520","2026-04-20 14:58:00","0","0.2445","-0.0299","-35","[]","[]"
"224","ru2609","17090","17095","17090","17100","1425","175314","2026-04-20 14:59:00","12","0.0717","-0.2786","-40","[]","[]"
"225","ru2609","17090","17080","17075","17100","2689","174962","2026-04-20 15:00:00","158","0.6562","-0.3359","-120","[]","[]"
"226","ru2609","17025","17095","17025","17095","5696","175929","2026-04-20 21:01:00","155","0.679","-0.2989","354","[]","[]"
"227","ru2609","17095","17075","17075","17110","4049","176258","2026-04-20 21:02:00","57","0.3711","-0.2659","170","[]","[]"
"228","ru2609","17075","17090","17075","17095","1500","176295","2026-04-20 21:03:00","-7","0.1521","-0.1973","75","[]","[]"
"229","ru2609","17090","17105","17080","17115","2765","176547","2026-04-20 21:04:00","278","0.1374","-0.2446","273","[]","[]"
"230","ru2609","17105","17100","17100","17120","1653","176759","2026-04-20 21:05:00","-139","0.1374","-0.2003","85","[]","[]"
"231","ru2609","17105","17100","17090","17110","1505","176817","2026-04-20 21:06:00","-26","0.0248","-0.2916","114","[]","[]"
"232","ru2609","17095","17085","17080","17100","1239","176974","2026-04-20 21:07:00","113","0.1321","-0.2169","-104","[]","[]"
"233","ru2609","17085","17110","17080","17110","1628","177342","2026-04-20 21:08:00","141","0.0904","-0.2938","-26","[]","[]"
"234","ru2609","17110","17095","17095","17120","1728","177630","2026-04-20 21:09:00","-166","0.0823","-0.325","-40","[]","[]"
"235","ru2609","17095","17105","17095","17115","1218","177721","2026-04-20 21:10:00","119","0.0786","-0.2521","-23","[]","[]"
"236","ru2609","17110","17105","17100","17110","1095","177917","2026-04-20 21:11:00","67","0.0543","-0.2556","-55","[]","[]"
"237","ru2609","17105","17100","17095","17105","929","178024","2026-04-20 21:12:00","121","0.06","-0.1929","-75","[]","[]"
"238","ru2609","17100","17110","17095","17115","1576","178207","2026-04-20 21:13:00","-92","0.0697","-0.2578","94","[]","[]"
"239","ru2609","17110","17120","17110","17125","2737","178698","2026-04-20 21:14:00","-428","0.1331","-0.2521","7","[]","[]"
"240","ru2609","17120","17115","17110","17125","1356","178862","2026-04-20 21:15:00","-16","0.0547","-0.1851","-82","[]","[]"
"241","ru2609","17115","17100","17095","17115","1592","178659","2026-04-20 21:16:00","-326","0.2151","-0.1166","-94","[]","[]"
"242","ru2609","17100","17100","17095","17105","1250","178776","2026-04-20 21:17:00","5","0.2731","-0.0665","-57","[]","[]"
"243","ru2609","17100","17090","17080","17100","2093","178746","2026-04-20 21:18:00","201","0.2387","-0.0402","182","[]","[]"
"244","ru2609","17090","17085","17075","17090","1646","178627","2026-04-20 21:19:00","11","0.2154","-0.0972","-24","[]","[]"
"245","ru2609","17080","17085","17080","17090","792","178578","2026-04-20 21:20:00","163","0.2426","-0.0793","40","[]","[]"
"246","ru2609","17085","17080","17075","17085","801","178621","2026-04-20 21:21:00","55","0.2112","-0.0205","31","[]","[]"
"247","ru2609","17075","17080","17075","17090","916","178793","2026-04-20 21:22:00","318","0.2126","-0.0474","78","[]","[]"
"248","ru2609","17080","17070","17065","17080","1353","178775","2026-04-20 21:23:00","-103","0.1534","-0.0958","63","[]","[]"
"249","ru2609","17070","17070","17065","17075","857","178835","2026-04-20 21:24:00","132","0.1363","-0.0896","38","[]","[]"
"250","ru2609","17070","17085","17070","17090","711","178796","2026-04-20 21:25:00","177","0.1836","-0.0318","32","[]","[]"
"251","ru2609","17085","17075","17075","17085","559","178842","2026-04-20 21:26:00","49","0.1525","-0.0584","-35","[]","[]"
"252","ru2609","17080","17070","17070","17085","464","178776","2026-04-20 21:27:00","0","0.2005","-0.0951","0","[]","[]"
"253","ru2609","17070","17070","17060","17075","1202","178668","2026-04-20 21:28:00","-147","0.2502","0","-20","[]","[]"
"254","ru2609","17075","17075","17065","17075","312","178598","2026-04-20 21:29:00","0","0.24","0","0","[]","[]"
"255","ru2609","17070","17070","17070","17075","613","178632","2026-04-20 21:30:00","11","0.2474","-0.024","36","[]","[]"
"256","ru2609","17075","17080","17070","17085","723","178519","2026-04-20 21:31:00","26","0.1957","-0.1069","0","[]","[]"
"257","ru2609","17080","17080","17070","17085","1019","178437","2026-04-20 21:32:00","11","0.2105","-0.0998","11","[]","[]"
"258","ru2609","17080","17105","17075","17105","1448","178548","2026-04-20 21:33:00","-10","0.1497","-0.1685","15","[]","[]"
"259","ru2609","17100","17090","17090","17105","820","178649","2026-04-20 21:34:00","-115","0.102","-0.2197","-101","[]","[]"
"260","ru2609","17095","17095","17090","17100","776","178724","2026-04-20 21:35:00","64","0.1127","-0.1807","33","[]","[]"
"261","ru2609","17095","17090","17080","17095","893","178777","2026-04-20 21:36:00","-170","0.0963","-0.2945","-110","[]","[]"
"262","ru2609","17085","17090","17085","17095","458","178882","2026-04-20 21:37:00","257","0.0461","-0.2142","101","[]","[]"
"263","ru2609","17095","17100","17095","17105","956","179019","2026-04-20 21:38:00","-5","0.0785","-0.1871","46","[]","[]"
"264","ru2609","17100","17095","17090","17100","247","179034","2026-04-20 21:39:00","0","0.0885","-0.1236","0","[]","[]"
"265","ru2609","17095","17100","17095","17105","685","179154","2026-04-20 21:40:00","236","0.0889","-0.1432","-46","[]","[]"
